transaction_id,transaction_date,year,month,month_name,day_name,source_system,source_type,channel_id,sales_channel,customer_id,customer_segment,product_id,product_name,product_category,location_id,city,province,quantity,unit_price,gross_sales,promo_name,voucher_code,discount_rate,discount_amount,net_sales,payment_method,order_status
TRX00619,2025-04-18,2025,4,April,Friday,CSV Marketplace,CSV,C001,POS Kasir,CU0072,Reguler,P008,Roti Bakar Keju,Snack,L006,Bogor,Jawa Barat,2,20000,40000,Voucher Ongkir,ONGKIR5,0.05,2000,38000,QRIS,Selesai
TRX00620,2025-04-19,2025,4,April,Saturday,Excel Cabang,Excel,C006,Website,CU0149,Reguler,P011,Paket Kopi dan Snack,Paket,L006,Bogor,Jawa Barat,2,35000,70000,Voucher Ongkir,ONGKIR5,0.05,3500,0,QRIS,Dibatalkan
TRX00621,2025-04-19,2025,4,April,Saturday,Database POS,Database,C004,GrabFood,CU0085,Reguler,P009,Keripik Singkong,Snack,L001,Bekasi,Jawa Barat,2,16000,32000,Voucher Ongkir,ONGKIR5,0.05,1600,30400,E-Wallet,Selesai
TRX00622,2025-04-19,2025,4,April,Saturday,API Marketplace,API,C005,Tokopedia,CU0016,Reguler,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,2,18000,36000,Voucher Ongkir,ONGKIR5,0.05,1800,34200,Kartu Debit,Selesai
TRX00623,2025-04-19,2025,4,April,Saturday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0033,Reguler,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,1,18000,18000,Voucher Ongkir,ONGKIR5,0.05,900,17100,E-Wallet,Selesai
TRX00624,2025-04-19,2025,4,April,Saturday,API Marketplace,API,C003,GoFood,CU0045,Reseller,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,1,45000,45000,Tidak Ada,,0.0,0,45000,Transfer Bank,Selesai
TRX00625,2025-04-19,2025,4,April,Saturday,CSV Marketplace,CSV,C003,GoFood,CU0009,Reguler,P006,Mie Ayam Jamur,Makanan,L002,Jakarta Timur,DKI Jakarta,2,24000,48000,Payday Sale,PAYDAY15,0.15,7200,0,QRIS,Refund
TRX00626,2025-04-20,2025,4,April,Sunday,Database POS,Database,C006,Website,CU0148,Loyal,P007,Brownies Cokelat,Snack,L002,Jakarta Timur,DKI Jakarta,2,30000,60000,Tidak Ada,,0.0,0,60000,E-Wallet,Selesai
TRX00627,2025-04-20,2025,4,April,Sunday,CSV Marketplace,CSV,C001,POS Kasir,CU0122,Loyal,P005,Nasi Goreng Spesial,Makanan,L001,Bekasi,Jawa Barat,2,27000,54000,Voucher Ongkir,ONGKIR5,0.05,2700,51300,Kartu Debit,Selesai
TRX00628,2025-04-20,2025,4,April,Sunday,Database POS,Database,C004,GrabFood,CU0112,Baru,P011,Paket Kopi dan Snack,Paket,L006,Bogor,Jawa Barat,1,35000,35000,Voucher Ongkir,ONGKIR5,0.05,1750,33250,COD,Selesai
TRX00629,2025-04-20,2025,4,April,Sunday,Excel Cabang,Excel,C006,Website,CU0091,Reseller,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,1,24000,24000,Voucher Ongkir,ONGKIR5,0.05,1200,22800,COD,Selesai
TRX00630,2025-04-20,2025,4,April,Sunday,API Marketplace,API,C003,GoFood,CU0168,Reguler,P011,Paket Kopi dan Snack,Paket,L003,Jakarta Selatan,DKI Jakarta,1,35000,35000,Tidak Ada,,0.0,0,35000,COD,Selesai
TRX00631,2025-04-20,2025,4,April,Sunday,Aplikasi Kasir Digital,POS,C006,Website,CU0174,Reguler,P012,Dimsum Ayam,Makanan,L002,Jakarta Timur,DKI Jakarta,3,28000,84000,Voucher Ongkir,ONGKIR5,0.05,4200,79800,Transfer Bank,Selesai
TRX00632,2025-04-20,2025,4,April,Sunday,Excel Cabang,Excel,C001,POS Kasir,CU0027,Reguler,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,1,18000,18000,Tidak Ada,,0.0,0,18000,E-Wallet,Selesai
TRX00633,2025-04-20,2025,4,April,Sunday,Excel Cabang,Excel,C002,ShopeeFood,CU0153,Reguler,P005,Nasi Goreng Spesial,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,27000,27000,Tidak Ada,,0.0,0,0,Transfer Bank,Dibatalkan
TRX00634,2025-04-21,2025,4,April,Monday,CSV Marketplace,CSV,C005,Tokopedia,CU0166,Reguler,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,1,22000,22000,Payday Sale,PAYDAY15,0.15,3300,18700,Transfer Bank,Selesai
TRX00635,2025-04-21,2025,4,April,Monday,API Marketplace,API,C003,GoFood,CU0164,Reguler,P012,Dimsum Ayam,Makanan,L002,Jakarta Timur,DKI Jakarta,2,28000,56000,Flash Sale,FLASH20,0.2,11200,44800,E-Wallet,Selesai
TRX00636,2025-04-21,2025,4,April,Monday,API Marketplace,API,C003,GoFood,CU0016,Reguler,P012,Dimsum Ayam,Makanan,L006,Bogor,Jawa Barat,1,28000,28000,Tidak Ada,,0.0,0,0,E-Wallet,Refund
TRX00637,2025-04-21,2025,4,April,Monday,Database POS,Database,C002,ShopeeFood,CU0052,Reguler,P005,Nasi Goreng Spesial,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,27000,27000,Bundling,BUNDLE12,0.12,3240,23760,Transfer Bank,Selesai
TRX00638,2025-04-21,2025,4,April,Monday,Database POS,Database,C005,Tokopedia,CU0114,Loyal,P002,Es Kopi Latte,Minuman,L002,Jakarta Timur,DKI Jakarta,1,22000,22000,Payday Sale,PAYDAY15,0.15,3300,18700,QRIS,Selesai
TRX00639,2025-04-22,2025,4,April,Tuesday,Excel Cabang,Excel,C004,GrabFood,CU0164,Baru,P012,Dimsum Ayam,Makanan,L003,Jakarta Selatan,DKI Jakarta,3,28000,84000,Tidak Ada,,0.0,0,84000,QRIS,Selesai
TRX00640,2025-04-22,2025,4,April,Tuesday,API Marketplace,API,C006,Website,CU0132,Loyal,P005,Nasi Goreng Spesial,Makanan,L002,Jakarta Timur,DKI Jakarta,4,27000,108000,Voucher Ongkir,ONGKIR5,0.05,5400,102600,COD,Selesai
TRX00641,2025-04-22,2025,4,April,Tuesday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0177,Loyal,P007,Brownies Cokelat,Snack,L006,Bogor,Jawa Barat,1,30000,30000,Diskon Produk,DISKON10,0.1,3000,27000,COD,Selesai
TRX00642,2025-04-22,2025,4,April,Tuesday,API Marketplace,API,C003,GoFood,CU0166,Baru,P009,Keripik Singkong,Snack,L003,Jakarta Selatan,DKI Jakarta,1,16000,16000,Payday Sale,PAYDAY15,0.15,2400,13600,Kartu Debit,Selesai
TRX00643,2025-04-22,2025,4,April,Tuesday,API Marketplace,API,C004,GrabFood,CU0011,Reseller,P006,Mie Ayam Jamur,Makanan,L001,Bekasi,Jawa Barat,2,24000,48000,Tidak Ada,,0.0,0,48000,Transfer Bank,Selesai
TRX00644,2025-04-23,2025,4,April,Wednesday,Database POS,Database,C003,GoFood,CU0049,Baru,P011,Paket Kopi dan Snack,Paket,L006,Bogor,Jawa Barat,1,35000,35000,Payday Sale,PAYDAY15,0.15,5250,29750,Transfer Bank,Selesai
TRX00645,2025-04-23,2025,4,April,Wednesday,Database POS,Database,C004,GrabFood,CU0079,Reguler,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,1,45000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,0,COD,Refund
TRX00646,2025-04-23,2025,4,April,Wednesday,Excel Cabang,Excel,C003,GoFood,CU0104,Baru,P001,Kopi Susu Gula Aren,Minuman,L001,Bekasi,Jawa Barat,1,18000,18000,Payday Sale,PAYDAY15,0.15,2700,15300,Kartu Debit,Selesai
TRX00647,2025-04-23,2025,4,April,Wednesday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0037,Reguler,P011,Paket Kopi dan Snack,Paket,L005,Tangerang,Banten,1,35000,35000,Tidak Ada,,0.0,0,35000,QRIS,Selesai
TRX00648,2025-04-23,2025,4,April,Wednesday,CSV Marketplace,CSV,C002,ShopeeFood,CU0079,Loyal,P010,Paket Hemat UMKM,Paket,L001,Bekasi,Jawa Barat,1,45000,45000,Payday Sale,PAYDAY15,0.15,6750,38250,QRIS,Selesai
TRX00649,2025-04-23,2025,4,April,Wednesday,Excel Cabang,Excel,C001,POS Kasir,CU0158,Baru,P003,Teh Lemon,Minuman,L005,Tangerang,Banten,1,15000,15000,Voucher Ongkir,ONGKIR5,0.05,750,14250,Transfer Bank,Selesai
TRX00650,2025-04-24,2025,4,April,Thursday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0055,Loyal,P002,Es Kopi Latte,Minuman,L006,Bogor,Jawa Barat,1,22000,22000,Flash Sale,FLASH20,0.2,4400,17600,Kartu Debit,Selesai
TRX00651,2025-04-24,2025,4,April,Thursday,CSV Marketplace,CSV,C003,GoFood,CU0095,Reguler,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,3,22000,66000,Tidak Ada,,0.0,0,66000,COD,Selesai
TRX00652,2025-04-24,2025,4,April,Thursday,Excel Cabang,Excel,C002,ShopeeFood,CU0097,Loyal,P010,Paket Hemat UMKM,Paket,L001,Bekasi,Jawa Barat,3,45000,135000,Payday Sale,PAYDAY15,0.15,20250,114750,QRIS,Selesai
TRX00653,2025-04-24,2025,4,April,Thursday,CSV Marketplace,CSV,C001,POS Kasir,CU0152,Loyal,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,4,22000,88000,Payday Sale,PAYDAY15,0.15,13200,74800,COD,Selesai
TRX00654,2025-04-24,2025,4,April,Thursday,CSV Marketplace,CSV,C002,ShopeeFood,CU0116,Reguler,P008,Roti Bakar Keju,Snack,L006,Bogor,Jawa Barat,1,20000,20000,Diskon Produk,DISKON10,0.1,2000,18000,Transfer Bank,Selesai
TRX00655,2025-04-24,2025,4,April,Thursday,Database POS,Database,C002,ShopeeFood,CU0078,Reguler,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,2,18000,36000,Tidak Ada,,0.0,0,36000,QRIS,Selesai
TRX00656,2025-04-24,2025,4,April,Thursday,Excel Cabang,Excel,C005,Tokopedia,CU0139,Reguler,P004,Nasi Ayam Geprek,Makanan,L001,Bekasi,Jawa Barat,2,25000,50000,Flash Sale,FLASH20,0.2,10000,40000,COD,Selesai
TRX00657,2025-04-25,2025,4,April,Friday,Database POS,Database,C002,ShopeeFood,CU0012,Baru,P004,Nasi Ayam Geprek,Makanan,L001,Bekasi,Jawa Barat,2,25000,50000,Tidak Ada,,0.0,0,50000,E-Wallet,Selesai
TRX00658,2025-04-25,2025,4,April,Friday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0012,Baru,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,3,30000,90000,Payday Sale,PAYDAY15,0.15,13500,0,QRIS,Dibatalkan
TRX00659,2025-04-25,2025,4,April,Friday,Database POS,Database,C001,POS Kasir,CU0061,Loyal,P003,Teh Lemon,Minuman,L002,Jakarta Timur,DKI Jakarta,2,15000,30000,Tidak Ada,,0.0,0,30000,Kartu Debit,Selesai
TRX00660,2025-04-25,2025,4,April,Friday,API Marketplace,API,C006,Website,CU0059,Baru,P007,Brownies Cokelat,Snack,L002,Jakarta Timur,DKI Jakarta,1,30000,30000,Tidak Ada,,0.0,0,30000,COD,Selesai
TRX00661,2025-04-25,2025,4,April,Friday,Database POS,Database,C001,POS Kasir,CU0112,Baru,P007,Brownies Cokelat,Snack,L002,Jakarta Timur,DKI Jakarta,2,30000,60000,Tidak Ada,,0.0,0,60000,Kartu Debit,Selesai
TRX00662,2025-04-25,2025,4,April,Friday,Database POS,Database,C002,ShopeeFood,CU0070,Baru,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,2,30000,60000,Payday Sale,PAYDAY15,0.15,9000,51000,Transfer Bank,Selesai
TRX00663,2025-04-25,2025,4,April,Friday,CSV Marketplace,CSV,C003,GoFood,CU0108,Baru,P010,Paket Hemat UMKM,Paket,L001,Bekasi,Jawa Barat,1,45000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,42750,E-Wallet,Selesai
TRX00664,2025-04-26,2025,4,April,Saturday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0134,Reguler,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,3,45000,135000,Tidak Ada,,0.0,0,135000,Transfer Bank,Selesai
TRX00665,2025-04-26,2025,4,April,Saturday,Database POS,Database,C001,POS Kasir,CU0084,Reguler,P008,Roti Bakar Keju,Snack,L003,Jakarta Selatan,DKI Jakarta,2,20000,40000,Tidak Ada,,0.0,0,40000,Transfer Bank,Selesai
TRX00666,2025-04-26,2025,4,April,Saturday,Excel Cabang,Excel,C005,Tokopedia,CU0121,Loyal,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,1,45000,45000,Tidak Ada,,0.0,0,45000,Kartu Debit,Selesai
TRX00667,2025-04-26,2025,4,April,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0143,Loyal,P009,Keripik Singkong,Snack,L004,Depok,Jawa Barat,2,16000,32000,Tidak Ada,,0.0,0,0,COD,Dibatalkan
TRX00668,2025-04-26,2025,4,April,Saturday,CSV Marketplace,CSV,C003,GoFood,CU0123,Reguler,P003,Teh Lemon,Minuman,L003,Jakarta Selatan,DKI Jakarta,2,15000,30000,Tidak Ada,,0.0,0,30000,Transfer Bank,Selesai
TRX00669,2025-04-26,2025,4,April,Saturday,Excel Cabang,Excel,C005,Tokopedia,CU0036,Loyal,P010,Paket Hemat UMKM,Paket,L006,Bogor,Jawa Barat,5,45000,225000,Voucher Ongkir,ONGKIR5,0.05,11250,213750,COD,Selesai
TRX00670,2025-04-26,2025,4,April,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0177,Reguler,P006,Mie Ayam Jamur,Makanan,L006,Bogor,Jawa Barat,3,24000,72000,Tidak Ada,,0.0,0,72000,QRIS,Selesai
TRX00671,2025-04-26,2025,4,April,Saturday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0176,Baru,P005,Nasi Goreng Spesial,Makanan,L006,Bogor,Jawa Barat,2,27000,54000,Tidak Ada,,0.0,0,54000,E-Wallet,Selesai
TRX00672,2025-04-26,2025,4,April,Saturday,API Marketplace,API,C006,Website,CU0094,Reguler,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,3,18000,54000,Tidak Ada,,0.0,0,54000,QRIS,Selesai
TRX00673,2025-04-26,2025,4,April,Saturday,Excel Cabang,Excel,C005,Tokopedia,CU0036,Reseller,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,2,15000,30000,Payday Sale,PAYDAY15,0.15,4500,25500,Transfer Bank,Selesai
TRX00674,2025-04-26,2025,4,April,Saturday,Aplikasi Kasir Digital,POS,C006,Website,CU0058,Reguler,P011,Paket Kopi dan Snack,Paket,L004,Depok,Jawa Barat,3,35000,105000,Payday Sale,PAYDAY15,0.15,15750,89250,E-Wallet,Selesai
TRX00675,2025-04-26,2025,4,April,Saturday,Excel Cabang,Excel,C001,POS Kasir,CU0129,Reguler,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,1,30000,30000,Voucher Ongkir,ONGKIR5,0.05,1500,28500,QRIS,Selesai
TRX00676,2025-04-26,2025,4,April,Saturday,API Marketplace,API,C005,Tokopedia,CU0173,Reseller,P009,Keripik Singkong,Snack,L006,Bogor,Jawa Barat,2,16000,32000,Diskon Produk,DISKON10,0.1,3200,28800,QRIS,Selesai
TRX00677,2025-04-27,2025,4,April,Sunday,Excel Cabang,Excel,C001,POS Kasir,CU0038,Reguler,P003,Teh Lemon,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,15000,15000,Tidak Ada,,0.0,0,15000,Transfer Bank,Selesai
TRX00678,2025-04-27,2025,4,April,Sunday,Database POS,Database,C003,GoFood,CU0034,Reguler,P011,Paket Kopi dan Snack,Paket,L001,Bekasi,Jawa Barat,4,35000,140000,Voucher Ongkir,ONGKIR5,0.05,7000,133000,COD,Selesai
TRX00679,2025-04-27,2025,4,April,Sunday,CSV Marketplace,CSV,C003,GoFood,CU0060,Loyal,P011,Paket Kopi dan Snack,Paket,L001,Bekasi,Jawa Barat,1,35000,35000,Flash Sale,FLASH20,0.2,7000,28000,Kartu Debit,Selesai
TRX00680,2025-04-27,2025,4,April,Sunday,API Marketplace,API,C003,GoFood,CU0136,Loyal,P007,Brownies Cokelat,Snack,L005,Tangerang,Banten,2,30000,60000,Payday Sale,PAYDAY15,0.15,9000,51000,COD,Selesai
TRX00681,2025-04-27,2025,4,April,Sunday,CSV Marketplace,CSV,C003,GoFood,CU0096,Reseller,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,3,45000,135000,Tidak Ada,,0.0,0,135000,QRIS,Selesai
TRX00682,2025-04-27,2025,4,April,Sunday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0074,Baru,P005,Nasi Goreng Spesial,Makanan,L004,Depok,Jawa Barat,4,27000,108000,Payday Sale,PAYDAY15,0.15,16200,91800,Transfer Bank,Selesai
TRX00683,2025-04-27,2025,4,April,Sunday,CSV Marketplace,CSV,C002,ShopeeFood,CU0082,Reguler,P012,Dimsum Ayam,Makanan,L006,Bogor,Jawa Barat,1,28000,28000,Tidak Ada,,0.0,0,28000,COD,Selesai
TRX00684,2025-04-27,2025,4,April,Sunday,Excel Cabang,Excel,C005,Tokopedia,CU0038,Reguler,P003,Teh Lemon,Minuman,L002,Jakarta Timur,DKI Jakarta,2,15000,30000,Bundling,BUNDLE12,0.12,3600,0,Kartu Debit,Refund
TRX00685,2025-04-27,2025,4,April,Sunday,Excel Cabang,Excel,C001,POS Kasir,CU0038,Reseller,P009,Keripik Singkong,Snack,L003,Jakarta Selatan,DKI Jakarta,1,16000,16000,Voucher Ongkir,ONGKIR5,0.05,800,15200,E-Wallet,Selesai
TRX00686,2025-04-27,2025,4,April,Sunday,API Marketplace,API,C005,Tokopedia,CU0075,Reseller,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,2,28000,56000,Diskon Produk,DISKON10,0.1,5600,50400,Kartu Debit,Selesai
TRX00687,2025-04-27,2025,4,April,Sunday,API Marketplace,API,C004,GrabFood,CU0011,Baru,P010,Paket Hemat UMKM,Paket,L006,Bogor,Jawa Barat,2,45000,90000,Payday Sale,PAYDAY15,0.15,13500,76500,Kartu Debit,Selesai
TRX00688,2025-04-28,2025,4,April,Monday,Excel Cabang,Excel,C003,GoFood,CU0050,Reguler,P004,Nasi Ayam Geprek,Makanan,L004,Depok,Jawa Barat,1,25000,25000,Payday Sale,PAYDAY15,0.15,3750,21250,Transfer Bank,Selesai
TRX00689,2025-04-28,2025,4,April,Monday,Excel Cabang,Excel,C001,POS Kasir,CU0172,Reseller,P005,Nasi Goreng Spesial,Makanan,L002,Jakarta Timur,DKI Jakarta,2,27000,54000,Diskon Produk,DISKON10,0.1,5400,48600,Kartu Debit,Selesai
TRX00690,2025-04-28,2025,4,April,Monday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0171,Reguler,P008,Roti Bakar Keju,Snack,L003,Jakarta Selatan,DKI Jakarta,2,20000,40000,Tidak Ada,,0.0,0,40000,Transfer Bank,Selesai
TRX00691,2025-04-28,2025,4,April,Monday,API Marketplace,API,C004,GrabFood,CU0079,Reseller,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,1,30000,30000,Diskon Produk,DISKON10,0.1,3000,27000,Kartu Debit,Selesai
TRX00692,2025-04-28,2025,4,April,Monday,Database POS,Database,C006,Website,CU0109,Loyal,P012,Dimsum Ayam,Makanan,L004,Depok,Jawa Barat,3,28000,84000,Diskon Produk,DISKON10,0.1,8400,75600,COD,Selesai
TRX00693,2025-04-28,2025,4,April,Monday,CSV Marketplace,CSV,C001,POS Kasir,CU0135,Reseller,P010,Paket Hemat UMKM,Paket,L005,Tangerang,Banten,1,45000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,0,QRIS,Dibatalkan
TRX00694,2025-04-28,2025,4,April,Monday,Excel Cabang,Excel,C001,POS Kasir,CU0107,Baru,P010,Paket Hemat UMKM,Paket,L004,Depok,Jawa Barat,1,45000,45000,Flash Sale,FLASH20,0.2,9000,36000,COD,Selesai
TRX00695,2025-04-28,2025,4,April,Monday,Database POS,Database,C002,ShopeeFood,CU0078,Loyal,P003,Teh Lemon,Minuman,L002,Jakarta Timur,DKI Jakarta,1,15000,15000,Voucher Ongkir,ONGKIR5,0.05,750,14250,E-Wallet,Selesai
TRX00696,2025-04-29,2025,4,April,Tuesday,API Marketplace,API,C002,ShopeeFood,CU0163,Reguler,P001,Kopi Susu Gula Aren,Minuman,L001,Bekasi,Jawa Barat,1,18000,18000,Payday Sale,PAYDAY15,0.15,2700,15300,E-Wallet,Selesai
TRX00697,2025-04-29,2025,4,April,Tuesday,CSV Marketplace,CSV,C006,Website,CU0127,Reseller,P008,Roti Bakar Keju,Snack,L006,Bogor,Jawa Barat,1,20000,20000,Payday Sale,PAYDAY15,0.15,3000,17000,QRIS,Selesai
TRX00698,2025-04-29,2025,4,April,Tuesday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0176,Reguler,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,1,24000,24000,Diskon Produk,DISKON10,0.1,2400,21600,QRIS,Selesai
TRX00699,2025-04-29,2025,4,April,Tuesday,API Marketplace,API,C001,POS Kasir,CU0082,Reguler,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,1,28000,28000,Tidak Ada,,0.0,0,28000,Transfer Bank,Selesai
TRX00700,2025-04-29,2025,4,April,Tuesday,Database POS,Database,C003,GoFood,CU0013,Baru,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,2,18000,36000,Bundling,BUNDLE12,0.12,4320,31680,Kartu Debit,Selesai
TRX00701,2025-04-29,2025,4,April,Tuesday,CSV Marketplace,CSV,C002,ShopeeFood,CU0043,Reguler,P002,Es Kopi Latte,Minuman,L005,Tangerang,Banten,3,22000,66000,Voucher Ongkir,ONGKIR5,0.05,3300,62700,E-Wallet,Selesai
TRX00702,2025-04-30,2025,4,April,Wednesday,API Marketplace,API,C006,Website,CU0037,Baru,P011,Paket Kopi dan Snack,Paket,L006,Bogor,Jawa Barat,1,35000,35000,Voucher Ongkir,ONGKIR5,0.05,1750,33250,Kartu Debit,Selesai
TRX00703,2025-04-30,2025,4,April,Wednesday,CSV Marketplace,CSV,C003,GoFood,CU0057,Loyal,P008,Roti Bakar Keju,Snack,L004,Depok,Jawa Barat,1,20000,20000,Tidak Ada,,0.0,0,20000,Kartu Debit,Selesai
TRX00704,2025-04-30,2025,4,April,Wednesday,Aplikasi Kasir Digital,POS,C006,Website,CU0107,Reguler,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,2,16000,32000,Flash Sale,FLASH20,0.2,6400,25600,QRIS,Selesai
TRX00705,2025-04-30,2025,4,April,Wednesday,API Marketplace,API,C004,GrabFood,CU0114,Loyal,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,1,15000,15000,Diskon Produk,DISKON10,0.1,1500,13500,Kartu Debit,Selesai
TRX00706,2025-04-30,2025,4,April,Wednesday,API Marketplace,API,C006,Website,CU0057,Baru,P006,Mie Ayam Jamur,Makanan,L002,Jakarta Timur,DKI Jakarta,1,24000,24000,Flash Sale,FLASH20,0.2,4800,19200,Transfer Bank,Selesai
TRX00707,2025-04-30,2025,4,April,Wednesday,CSV Marketplace,CSV,C002,ShopeeFood,CU0029,Baru,P005,Nasi Goreng Spesial,Makanan,L002,Jakarta Timur,DKI Jakarta,5,27000,135000,Diskon Produk,DISKON10,0.1,13500,121500,COD,Selesai
TRX00708,2025-05-01,2025,5,May,Thursday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0065,Baru,P004,Nasi Ayam Geprek,Makanan,L001,Bekasi,Jawa Barat,2,25000,50000,Tidak Ada,,0.0,0,50000,E-Wallet,Selesai
TRX00709,2025-05-01,2025,5,May,Thursday,CSV Marketplace,CSV,C005,Tokopedia,CU0172,Reguler,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,2,22000,44000,Tidak Ada,,0.0,0,44000,QRIS,Selesai
TRX00710,2025-05-02,2025,5,May,Friday,CSV Marketplace,CSV,C003,GoFood,CU0157,Baru,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,3,45000,135000,Voucher Ongkir,ONGKIR5,0.05,6750,128250,Kartu Debit,Selesai
TRX00711,2025-05-02,2025,5,May,Friday,CSV Marketplace,CSV,C005,Tokopedia,CU0044,Reseller,P010,Paket Hemat UMKM,Paket,L001,Bekasi,Jawa Barat,2,45000,90000,Bundling,BUNDLE12,0.12,10800,79200,Kartu Debit,Selesai
TRX00712,2025-05-02,2025,5,May,Friday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0179,Reguler,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,3,28000,84000,Tidak Ada,,0.0,0,84000,COD,Selesai
TRX00713,2025-05-02,2025,5,May,Friday,Database POS,Database,C003,GoFood,CU0105,Baru,P002,Es Kopi Latte,Minuman,L002,Jakarta Timur,DKI Jakarta,1,22000,22000,Tidak Ada,,0.0,0,22000,E-Wallet,Selesai
TRX00714,2025-05-03,2025,5,May,Saturday,API Marketplace,API,C003,GoFood,CU0084,Reguler,P003,Teh Lemon,Minuman,L004,Depok,Jawa Barat,2,15000,30000,Tidak Ada,,0.0,0,30000,COD,Selesai
TRX00715,2025-05-03,2025,5,May,Saturday,Database POS,Database,C003,GoFood,CU0110,Baru,P010,Paket Hemat UMKM,Paket,L006,Bogor,Jawa Barat,1,45000,45000,Tidak Ada,,0.0,0,45000,QRIS,Selesai
TRX00716,2025-05-03,2025,5,May,Saturday,CSV Marketplace,CSV,C003,GoFood,CU0173,Baru,P008,Roti Bakar Keju,Snack,L006,Bogor,Jawa Barat,1,20000,20000,Diskon Produk,DISKON10,0.1,2000,18000,COD,Selesai
TRX00717,2025-05-03,2025,5,May,Saturday,CSV Marketplace,CSV,C001,POS Kasir,CU0027,Loyal,P011,Paket Kopi dan Snack,Paket,L001,Bekasi,Jawa Barat,1,35000,35000,Diskon Produk,DISKON10,0.1,3500,31500,Transfer Bank,Selesai
TRX00718,2025-05-03,2025,5,May,Saturday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0060,Loyal,P004,Nasi Ayam Geprek,Makanan,L003,Jakarta Selatan,DKI Jakarta,3,25000,75000,Tidak Ada,,0.0,0,75000,COD,Selesai
TRX00719,2025-05-03,2025,5,May,Saturday,API Marketplace,API,C005,Tokopedia,CU0103,Reguler,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,3,28000,84000,Voucher Ongkir,ONGKIR5,0.05,4200,0,Kartu Debit,Dibatalkan
TRX00720,2025-05-04,2025,5,May,Sunday,Excel Cabang,Excel,C004,GrabFood,CU0060,Reguler,P005,Nasi Goreng Spesial,Makanan,L002,Jakarta Timur,DKI Jakarta,1,27000,27000,Tidak Ada,,0.0,0,27000,Transfer Bank,Selesai
TRX00721,2025-05-04,2025,5,May,Sunday,Database POS,Database,C001,POS Kasir,CU0098,Reguler,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,2,28000,56000,Bundling,BUNDLE12,0.12,6720,49280,E-Wallet,Selesai
